ID da Usina;Número do Corte;Coeficiente de Volume;Coeficiente de Turbinamento;Coeficiente de Vertimento;Termo Independente
39.0;3.0;0.01384641597710066;0.19682293132178924;-0.0933614479011854;-12.83438143333437
39.0;4.0;0.013974944190477904;0.19385823181286216;-0.09313983316373041;-12.410559412831134
39.0;5.0;0.013974944190477906;0.19681309497892874;-0.0933614479011854;-12.953515519595877
39.0;6.0;0.01358935955033455;0.193917249870027;-0.09314278406658864;-12.053157154035878
39.0;7.0;0.013717887763711288;0.19390741352716653;-0.09314229224944562;-12.175906096298137
39.0;8.0;0.013589359550334546;0.19687211303609348;-0.09336439880404364;-12.596113260800589
39.0;9.0;0.013717887763711287;0.19684260400751208;-0.09336243153547154;-12.715247347061618
39.0;10.0;0.055899776761911615;0.17630795018152662;-0.09264079606682314;-44.39784346699867
39.0;11.0;0.055385663908402646;0.17634729555296863;-0.09263784516396499;-43.94299625796008
39.0;12.0;0.054357438201336164;0.1765440224101863;-0.09263489426110666;-43.09836924786434
39.0;13.0;0.05487155105484717;0.17642598629585976;-0.09263587789539271;-43.50983818488972
39.0;14.0;0.04076807865100313;0.18052697626430395;-0.09263489426110666;-32.665325595135414
39.0;15.0;0.04115366329113386;0.18049746723572252;-0.09263489426110666;-33.02272785391898
39.0;16.0;0.04076807865100313;0.18294995934518749;-0.09269546883812874;-34.000995018472466
39.0;17.0;0.04115366329113386;0.18286143225944318;-0.09269399338669969;-34.32586357324499
39.0;18.0;0.04192483257143371;0.18034992209280948;-0.09263489426110666;-33.67246496349748
39.0;19.0;0.04153924793130299;0.18043844917855378;-0.09263489426110666;-33.35844097672862
39.0;20.0;0.04192483257143371;0.18277290517369302;-0.09269546883812875;-35.00813438683454
39.0;21.0;0.04153924793130299;0.18280241420227444;-0.09269399338669969;-34.66157669605465
39.0;22.0;0.027949888380954798;0.18969822378724963;-0.09293478366530802;-24.59967345771976
39.0;23.0;0.02769283195420233;0.1897178964729705;-0.092934291848165;-24.365020141199867
39.0;24.0;0.027949888380954795;0.1868738951421411;-0.09279356723305258;-23.561732680642372
39.0;25.0;0.027692831954202326;0.18693291319930364;-0.09279504268448165;-23.341538788127284
39.0;26.0;0.0271787191006691;0.18981625990157913;-0.09293773456816624;-23.90655807613819
39.0;27.0;0.027435775527422577;0.18975724184441636;-0.09293527548245113;-24.133981680656614
39.0;28.0;0.027178719100669095;0.18699193125647046;-0.09279651813591082;-22.868617299060773
39.0;29.0;0.027435775527422573;0.18697225857074953;-0.0927960263187678;-23.110500327584063
40.0;1.0;0.02068836179656915;0.18585867832608294;-0.07557813845177137;-109.23455028588512
40.0;2.0;0.02125185702527867;0.1846278670900616;-0.07557813845177139;-111.81009914457343
40.0;3.0;0.02220108599901465;0.1815178451407003;-0.07557813845177139;-114.80206886978927
40.0;4.0;-0.0;0.22330192171308366;-0.07593333008045611;0.0
40.0;5.0;0.00018783174290316448;0.22207111047706232;-0.07584101923775452;-0.9917516025287044
40.0;6.0;0.003103501722951245;0.21466590098709828;-0.07557813845177139;-16.38648909718255
40.0;7.0;0.001137060716639178;0.21896108852770088;-0.07568551814028644;-6.003680583854836
40.0;8.0;0.023964660252000423;0.17722265760009745;-0.07575966453772542;-119.9291544641218
40.0;9.0;0.02235335585317324;0.18052006146202598;-0.07557813845177139;-114.63396295079816
40.0;10.0;0.022754893379461263;0.179204477388214;-0.07561102805361668;-115.47237330568758
42.0;1.0;0.059095437750729514;0.258679919512905;1.218260730141634;-126.72127529736937
42.0;2.0;-0.0;0.30151777007031577;1.2165047766901407;0.0
42.0;3.0;0.013955867162139549;0.28552227653386786;1.2177044387053741;-32.6637070929876
42.0;4.0;0.04392668994248448;0.2673727368313808;1.218260730141634;-97.25598267985337
42.0;5.0;0.017714623600114922;0.2833682303678287;1.2178121410136764;-41.46107653606899
42.0;6.0;0.0663598501796828;0.2538138966994731;1.2181742283615937;-138.65445332144193
42.0;7.0;0.06434727107623707;0.25439057523307385;1.2182174792516136;-134.5447667922058
42.0;8.0;0.06032211286933134;0.2572739679010877;1.218260730141634;-128.12765832084634
42.0;9.0;0.062334691972784496;0.25554393230027916;1.2182463131782937;-131.03583512533623
42.0;10.0;0.03191070683280855;0.27196343640196013;1.218260730141634;-70.7266946375405
42.0;11.0;0.02341961928524964;0.276829459215392;1.218139079571298;-52.543030654443136
43.0;1.0;0.02037978047867184;0.3705135879465959;-2.1590060076996984;-202.2285616898607
43.0;2.0;0.023265553586303382;0.3644814476749467;-2.1590060076996984;-227.5464110874814
43.0;3.0;-0.0;0.4145338341689718;-2.1602130385550753;-3.064680337842993e-14
43.0;4.0;0.0009619243692105182;0.40850169389732255;-2.159760628034702;-9.545175515675965
43.0;5.0;0.00906732217033731;0.38824843735816206;-2.1590060076996984;-89.97503789625692
43.0;6.0;0.004129425832549706;0.3985701370363618;-2.159264050191654;-40.976292536390666
43.0;7.0;0.030246508031596543;0.3442281911357865;-2.159345810632051;-268.8629050320396
43.0;8.0;0.02862024164997664;0.3467777332949715;-2.159154594970112;-256.9322082898807
43.0;9.0;0.027289000632184465;0.35095177899530355;-2.1590502438276036;-250.60947907587675
43.0;10.0;0.026523962843347057;0.3545498908139857;-2.159020259562448;-248.95489359806876
43.0;11.0;0.026160331668529314;0.3554050025789492;-2.1590060076996984;-246.2872043918121
45.0;1.0;-0.0;0.2158689452342754;-0.8012107649474528;0.0
45.0;2.0;0.0526561003464779;0.19297911806345802;-0.7994940279096416;-129.00744584887093
45.0;3.0;0.06810818701240678;0.18962057469541252;-0.7993261007412393;-166.86505818039666
45.0;4.0;0.19473466082319327;0.14393985963901526;-0.7978459457606459;-334.74745650045304
45.0;5.0;0.19150080404476702;0.14429130240759425;-0.7978283736222171;-328.2858064250604
45.0;6.0;0.1947346608231933;0.14323697410185732;-0.7978283736222171;-330.363559405199
45.0;7.0;0.1687895101437571;0.14914383445206084;-0.7978283736222171;-292.4714609863325
45.0;8.0;0.16956074914158933;0.14906001924711965;-0.7978283736222171;-294.36099653102144
45.0;9.0;0.1687895101437571;0.1493114648619432;-0.7978325643824642;-293.5169718527688
45.0;10.0;0.12982310721546253;0.1667307475245951;-0.7982800570552018;-270.47866198975385
45.0;11.0;0.1298231072154625;0.16625032327774225;-0.7982560358428591;-268.4810579713395
45.0;12.0;0.12761275698761834;0.16697095964802153;-0.798274051752116;-265.5627049361391
45.0;13.0;0.11252634009583841;0.17018823017787804;-0.7983544835153625;-235.03275058004718
45.0;14.0;0.1125263400958384;0.17031181767321368;-0.7983606628901292;-235.54662738565278
45.0;15.0;0.11309494513661918;0.17012643643021022;-0.7983529386716708;-236.5543021313615
45.0;16.0;0.25964621443092506;0.12289546391319786;-0.7980252689672239;-362.5268666974727
45.0;17.0;0.24640795677051436;0.12433414541399103;-0.7979173678546644;-339.0661919499136
45.0;18.0;0.2250526801916768;0.130057604210435;-0.7978283736222171;-322.4429768451825
45.0;19.0;0.23500744747796068;0.12681206996260702;-0.7978554197409492;-326.5897595928751
46.0;1.0;-0.0;0.1865027606676078;0.039687296478182386;-5.782356877795998e-14
46.0;2.0;0.009806863669370112;0.16408106222300486;0.04136892386152761;-109.08611634280837
46.0;3.0;0.009843857683347081;0.16407855053271966;0.04136904944604186;-109.67860951114251
46.0;4.0;0.009806863669370112;0.1838394320304721;0.03988704612596756;-154.03640765479634
46.0;5.0;0.009843857683347083;0.1838318969596164;0.03988754846402461;-154.61747263233264
46.0;6.0;0.009917845711301368;0.16406599208129347;0.041369677368613175;-110.82931127542258
46.0;7.0;0.009880851697324167;0.16407352715214918;0.041369300615070395;-110.25967448868053
46.0;8.0;0.009917845711301368;0.1838243618887607;0.03988779963305314;-155.7796025874105
46.0;9.0;0.009880851697324168;0.18382687357904595;0.03988779963305314;-155.1985376098707
46.0;10.0;0.019835691422602737;0.1614026634441578;0.04150209029338439;-260.5498412133497
46.0;11.0;0.01976170339464907;0.1614076868247282;0.04150221587789865;-259.399139449079
46.0;12.0;0.019835691422602737;0.146986487194428;0.04222289910587087;-194.95623927707888
46.0;13.0;0.01976170339464907;0.14700155733613932;0.042222522352328096;-193.85125027599952
46.0;14.0;0.019613727338740224;0.1614328037275806;0.041501336786298824;-257.1320204929079
46.0;15.0;0.019687715366694163;0.16141773358586925;0.041501964708870125;-258.2598658755872
46.0;16.0;0.019613727338740224;0.14701662747785077;0.04222214559878531;-191.53841855663734
46.0;17.0;0.019687715366694166;0.14701160409728034;0.04222227118329957;-192.71197670250766
46.0;18.0;0.02975353713390484;0.14433822869900376;0.04228797530762812;-338.68626571032087
46.0;19.0;0.029642555091971397;0.14434576376985958;0.042288352061170924;-336.9773553500663
46.0;20.0;0.02975353713390484;0.1342789550185476;0.04253945714963953;-270.0317228412077
46.0;21.0;0.029642555091971397;0.13430156023111514;0.04253945714963953;-268.42566619813533
46.0;22.0;0.02942059100811144;0.1443834391241376;0.04228797530762814;-333.66238834684293
46.0;23.0;0.029531573050041244;0.1443608339115708;0.04228835206117091;-335.3027295622553
46.0;24.0;0.02942059100811144;0.13432416544368198;0.04253945714963953;-265.0078454777333
46.0;25.0;0.029531573050041244;0.1343166303728264;0.04253945714963953;-266.7510404103249
46.0;26.0;0.03967138284520548;0.13164576666483488;0.04253795013546839;-407.8398149145175
46.0;27.0;0.03952340678929814;0.13165581342597574;0.04253870364255396;-405.5841241491672
46.0;28.0;0.03922745467748045;0.13170604723168047;0.042539457149639526;-401.2784500527812
46.0;29.0;0.039375430733388325;0.1316759069482578;0.04253920598061101;-403.3970025285666
47.0;1.0;0.007461288527824088;0.24096976394355854;-0.0085971479858919;-28.673731812427985
47.0;2.0;-0.0;0.3134806882799085;-0.009431126780786885;0.0
47.0;3.0;0.0001721194838317917;0.3075594038633039;-0.00898703044954154;-0.6614551763655728
47.0;4.0;0.0009079338837243784;0.29733217548860086;-0.0085971479858919;-3.4891899151527843
47.0;5.0;0.0004841968650374768;0.30219133369202134;-0.008718626940977409;-1.860768552339034
47.0;6.0;0.008706906553102373;0.23089564498632092;-0.009011516048304812;-32.17087268763524
47.0;7.0;0.008025353052719326;0.2361531229905272;-0.008718429522664547;-30.407856076854944
47.0;8.0;0.008236125491737727;0.23494461797332938;-0.008809067398954394;-31.10667209842046
47.0;9.0;0.007477390076737751;0.24086590238993405;-0.00860061003767938;-28.73561006490318
47.0;10.0;0.00957863664677834;0.22471738959862647;-0.009573817491202466;-33.937089891581515
47.0;11.0;0.009013653955195806;0.2295765478020469;-0.009209380625945928;-33.10698907197387
48.0;1.0;-0.0;0.24229790655147035;0.012950018306211371;0.0
48.0;2.0;-0.0;0.23409230788429072;0.013565438206249844;0.726195482045398
48.0;3.0;-0.0;0.22247864533796044;0.014018135419836448;3.2348838873497314
48.0;4.0;-0.0;0.22759808188715674;0.013890149506106541;1.8756734835381097
49.0;1.0;0.013146962726988964;0.5708625181693889;-0.0259782088141979;-75.64762353109454
49.0;2.0;-0.0;0.6474941750108445;-0.027452533375623128;1.6856931663596395e-14
49.0;3.0;0.0005728413925987231;0.6367077312034594;-0.02664355009006924;-3.2961293730130516
49.0;4.0;0.0028351911377662766;0.6194044646133923;-0.0259782088141979;-16.313689806707185
49.0;5.0;0.0015617444428012719;0.6273973467586731;-0.026178030867829945;-8.986277523878426
49.0;6.0;0.016659985360166645;0.5507656899172171;-0.02635743723945319;-91.1122909118401
49.0;7.0;0.015559852483638566;0.5559444887988301;-0.026098497295372555;-86.4548783790585
49.0;8.0;0.014974737001053824;0.5600760743620039;-0.02602963753598633;-84.42262602917104
49.0;9.0;0.01453773661597899;0.5621332232335403;-0.02597820881419792;-82.24035535620358
49.0;10.0;0.01822796952648102;0.5427728077719369;-0.026895732809623357;-96.26192040542473
49.0;11.0;0.016789930120472127;0.5495422781027002;-0.02638802253481612;-91.26725003850439
50.0;1.0;-0.0;0.15570677075938408;-0.007422491868439699;0.0
50.0;2.0;-0.0;0.15085090385224614;-0.007058301850404356;0.6846772339064512
50.0;3.0;-0.0;0.14143992970394292;-0.006704137154568082;3.9949777690328854
50.0;4.0;-0.0;0.1460952901670984;-0.006820521166146967;2.025760293118109
51.0;1.0;-0.0;0.1325935589017774;-0.004717922851296752;0.0
51.0;2.0;-0.0;0.12925200343356716;-0.004467306191180983;0.45612232141069997
51.0;3.0;-0.0;0.12281471522857598;-0.0042248836221128756;2.6472544542240137
51.0;4.0;-0.0;0.125992388875834;-0.004304325463294324;1.3459970956718539
52.0;1.0;-0.0;0.1558620756339605;-0.0035226518863398066;0.0
52.0;2.0;-0.0;0.1513645848562819;-0.003185340078013912;0.6240268454029088
52.0;3.0;-0.0;0.14385248708586792;-0.0028978288835592365;3.1975539787592187
52.0;4.0;-0.0;0.14737623484850884;-0.002985922577625256;1.730793972559923
53.0;1.0;-0.0;4.2300070194945505;4.9644907302015735e-17;0.0
57.0;1.0;0.03301684132324234;1.0055847584270352;0.00582162167666127;-48.63380726913597
57.0;2.0;-0.0;1.0863412516658506;0.004270729090468097;0.0
57.0;3.0;0.0014698275094082325;1.0747226151629092;0.005142126828188695;-2.1650559213583356
57.0;4.0;0.006920668303592612;1.0571557670134855;0.005821621676661303;-10.194144411191855
57.0;5.0;0.003902018612770379;1.0651096693734303;0.0056227741176626414;-5.747673416610755
57.0;6.0;0.041545504423711715;0.9843531761346153;0.005488240424477316;-58.60558765724786
57.0;7.0;0.03927233943559553;0.9888453831349403;0.005712850774493545;-56.011906405807295
57.0;8.0;0.03754486128985677;0.9939661219240944;0.005798196420979451;-54.32761521371197
57.0;9.0;0.037070711536297256;0.9949031321513666;0.005821621676661287;-53.7079014858097
57.0;10.0;0.04517537066716539;0.976399273774671;0.004969757273460067;-61.9479972391491
57.0;11.0;0.04194050443468777;0.9827919856150433;0.005449210661488007;-58.79400266248342
61.0;1.0;0.02455814903560689;0.30793100346822055;-0.006889840349657166;-118.27204575548268
61.0;2.0;0.02754727725125845;0.299829786656483;-0.007159880910048398;-132.6676872420607
61.0;3.0;-0.0;0.40844859329902256;-0.008067177294870324;0.0
61.0;4.0;0.0005665252993182241;0.40025972760887735;-0.0074530123681094355;-2.728385841516548
61.0;5.0;0.0031183815410912442;0.38540652691431115;-0.006889840349657152;-15.018125501895454
61.0;6.0;0.0016282923493657058;0.3925860475653524;-0.007069328365933189;-7.841855954545289
61.0;7.0;0.028045151227479737;0.29893021890399235;-0.007249837685297483;-135.0654483115424
61.0;8.0;0.03144430302338904;0.29074135321384714;-0.007864002612058366;-148.1929725473441
61.0;9.0;0.03157009791101363;0.29028677623356736;-0.007886731461072355;-148.43877575776244
61.0;10.0;0.0375523619249218;0.2758881525192809;-0.00950806096938723;-163.00255908921716
61.0;11.0;0.035565576335954446;0.28306767317032205;-0.008969596920559146;-161.96347022618727
62.0;1.0;-0.0;0.22988809827905468;-0.0025559481748829516;2.912947660419035e-14
62.0;2.0;0.05755767998005703;0.21753789659261544;-0.0016296830484000089;-31.00632220525675
62.0;3.0;0.2968054240349309;0.18910415992422855;-0.0008958894638254447;-138.61468569561575
62.0;4.0;0.11101165372146984;0.21180306366609009;-0.0013429414020737418;-59.80197785975579
62.0;5.0;0.13251442829417165;0.20718919453719328;-0.0011122479456289027;-68.41534427034287
62.0;6.0;0.2046242391088821;0.19945286197965081;-0.0009188396316903404;-102.28063527230954
62.0;7.0;0.20890257706965124;0.19853485526505504;-0.0008958894638254447;-103.40344228673382
62.0;8.0;0.35813847627344286;0.1804498206520904;-0.0010085381472921151;-154.94110821718536
62.0;9.0;0.3430141351169514;0.1812611314264384;-0.000947689839216009;-148.36046956914305
62.0;10.0;0.3177452716851;0.18461107851697753;-0.0008958894638254447;-141.21771815700833
62.0;11.0;0.32965678653672437;0.18269418040460286;-0.0009118636147618992;-143.93244172805487
63.0;1.0;-0.0;0.19587430607322318;-0.013244163792046047;0.0
63.0;2.0;0.024370861804139072;0.17982812119940264;-0.012040699926509506;-36.670835756688064
63.0;3.0;0.09136082288915169;0.1473599345836358;-0.01101156629902168;-109.86317729707417
63.0;4.0;0.030886647674175535;0.17768306975417483;-0.011933447354248115;-46.47513875533195
63.0;5.0;0.0744117055457921;0.15293972639660805;-0.011011566299021685;-91.26762269498056
63.0;6.0;0.0612025066513006;0.16163688488035435;-0.011228995261115341;-82.15882332131717
63.0;7.0;0.049312512305328446;0.16555117090268429;-0.011326852411673588;-66.69089187675515
63.0;8.0;0.11635564571723463;0.13474849007755982;-0.011107705468753202;-124.05343475870745
63.0;9.0;0.1121951751852644;0.13543332100244257;-0.01105634314938699;-119.06490577675908
63.0;10.0;0.1050584948407561;0.13834115723210771;-0.011011566299021685;-113.7261947408656
63.0;11.0;0.10845076008326089;0.13666601390952865;-0.011025525826709836;-115.71979510123332
66.0;1.0;-0.0;1.1275081676614958;-0.03889222206712208;0.0
66.0;2.0;0.022224079800311485;1.05192002276239;-0.033223111199689154;-403.27808613764887
66.0;3.0;0.02258049024064946;1.0518740253380536;-0.03322081132847233;-413.4534437549895
66.0;4.0;0.022224079800311488;1.1160354349537331;-0.03803176711403988;-615.5001004909951
66.0;5.0;0.02258049024064946;1.1158974426807236;-0.03802256762917258;-625.3709551592265
66.0;6.0;0.02328215581126448;1.0516477865424398;-0.03320949938869165;-432.5874543261238
66.0;7.0;0.022932478606280494;1.051783171892795;-0.0332162686562094;-423.2018282264372
66.0;8.0;0.02328215581126448;1.1157614607853465;-0.038018024956909646;-644.8037160701454
66.0;9.0;0.022932478606280494;1.115806589235465;-0.038018024956909646;-635.1193396306745
66.0;10.0;0.046564311622528956;1.040173315886241;-0.032649387666879234;-1039.410672524249
66.0;11.0;0.045864957212560994;1.0402635727864777;-0.032647131244373316;-1020.3406699850932
66.0;12.0;0.046564311622528956;0.9863830854815955;-0.02995987614664695;-683.319347245497
66.0;13.0;0.04586495721256099;0.9866538561823057;-0.02996664541416472;-665.4443460654729
66.0;14.0;0.04444815960062297;1.0407212642230144;-0.03266317327272038;-982.6171503606712
66.0;15.0;0.045160980481298914;1.0404452796769952;-0.03265167391663624;-1001.4453508498118
66.0;16.0;0.04444815960062297;0.986927557921496;-0.029973487957644453;-626.5028146446202
66.0;17.0;0.04516098048129892;0.9868355630728228;-0.02997118808642763;-646.5490269301902
66.0;18.0;0.06984646743379451;0.9751808510453468;-0.029700238002237023;-1253.9642713477053
66.0;19.0;0.06879743581884043;0.9753162363957021;-0.02969346873471926;-1225.8073930485855
66.0;20.0;0.06984646743379451;0.9301334356323447;-0.028574052616911975;-806.6434362965934
66.0;21.0;0.06879743581884043;0.9305395916834106;-0.02857405261691196;-781.1753110555326
66.0;22.0;0.06667223940093232;0.9760027735505078;-0.02970036834836976;-1171.4945515943332
66.0;23.0;0.06774147072195053;0.9755887967314776;-0.029693468734719244;-1198.3665890571676
66.0;24.0;0.06667223940093232;0.9309501442921962;-0.028574052616911975;-724.1219430592993
66.0;25.0;0.06774147072195051;0.930812152019186;-0.02857405261691196;-753.7345070641121
66.0;26.0;0.09312862324506217;0.9192034374160469;-0.02860127623890708;-1342.9122700789894
66.0;27.0;0.09172991442511771;0.9193839512165216;-0.02858773770387145;-1305.967266359588
66.0;28.0;0.08889631920124168;0.9202993340895955;-0.028574052616911975;-1236.5800617304922
66.0;29.0;0.0903219609626021;0.9197473649975542;-0.028578652359345657;-1270.5824273196843
71.0;1.0;0.09849824209123262;0.708967274700431;-0.03450057470588783;-16.64620291341831
71.0;2.0;0.07414154265945697;0.7334626473584613;-0.03291121624313059;-12.529920709448234
71.0;3.0;0.08451621829924612;0.7205599653127743;-0.03334130564465349;-14.28324089257261
71.0;4.0;-0.0;0.8612463460055099;-0.03339522903392551;4.658595601335536e-15
71.0;5.0;0.0004587379618680748;0.8582035777521065;-0.03316702141492025;-0.07752671555570348
71.0;6.0;0.00305582445015116;0.8513389648954115;-0.03291121624313059;-0.5164343320755646
71.0;7.0;0.0014741575312436207;0.8548359837372155;-0.03299864171417569;-0.24913262278017217
71.0;8.0;0.11821550102450651;0.6957260945354368;-0.03695275279474121;-19.17779366720195
71.0;9.0;0.11610661179929627;0.699223113377241;-0.03669047638160587;-19.235788120895226
71.0;10.0;0.10654007797937691;0.7056334756455356;-0.035500714422356396;-18.005273178514692
71.0;11.0;0.11204493352179423;0.702590707392132;-0.03618533727937223;-18.815404419173777
72.0;1.0;-0.0;0.8611606760887757;-0.0033309340431880606;0.0
72.0;2.0;-0.0;0.845826936033909;-0.002180903539073057;0.5750152520575001
72.0;3.0;-0.0;0.8236261128280649;-0.001315939412533254;2.60769254312442
72.0;4.0;-0.0;0.8334291941781609;-0.0015610164462856535;1.5048458912386153
73.0;1.0;0.0;0.0;0.0;0.0
74.0;1.0;0.14133707044908875;0.8500277222569267;-0.07011500252725736;-278.99937706650155
74.0;2.0;0.0983653761551737;0.9216201211714706;-0.06549417780860035;-194.17325253031285
74.0;3.0;0.1168847993343735;0.8835438935795099;-0.06676338539499906;-230.73059388605327
74.0;4.0;-0.0;1.2062905789804013;-0.06699578725877038;0.0
74.0;5.0;0.0008207373052986833;1.1972908514684086;-0.06632080769537092;-1.620135440659647
74.0;6.0;0.005977341668953949;1.1748884721945732;-0.06549417780860035;-11.799272454515144
74.0;7.0;0.002765545305485091;1.1866280352714211;-0.06578766688552154;-5.459186433027567
74.0;8.0;0.18167428835511207;0.8059970568509651;-0.07840839846380739;-335.8812601626216
74.0;9.0;0.17739189320382037;0.8177366199278131;-0.07752793123304379;-339.64869729697057
74.0;10.0;0.15976381353949062;0.8373991636367936;-0.07390357011329733;-315.3737679269545
74.0;11.0;0.16961266120307483;0.8283994361248008;-0.07592850880349573;-331.69248776820825
76.0;1.0;0.13583827016916178;0.9750234096212771;-0.009887316149080169;-348.01764817339244
76.0;2.0;0.14051084355781035;0.9731524514429534;-0.009887316149080169;-359.3844617035116
76.0;3.0;-0.0;1.0199611388740821;-0.010301735450085536;0.0
76.0;4.0;0.0015575244628829236;1.0180901806957583;-0.010161413586711233;-3.990377673906122
76.0;5.0;0.018124976822876716;1.0103738413692325;-0.009887316149080134;-46.436190620210354
76.0;6.0;0.006964541430542403;1.0148426225170404;-0.009999035677775327;-17.8431551450499
76.0;7.0;0.14264515085340784;0.9718705455130897;-0.009887316149080134;-364.0244457641407
76.0;8.0;0.1470087637494898;0.9699048932642355;-0.009920077019894372;-373.9342106511426
76.0;9.0;0.14730705405530464;0.9696361549391825;-0.009922316505936514;-374.4380229776637
76.0;10.0;0.1566308604590795;0.9654361121164271;-0.010097318290217816;-394.25577348888504
76.0;11.0;0.15196895725719908;0.9668361263906762;-0.00999231721964917;-383.6685913174148
77.0;1.0;0.06992065507273108;0.7645532753329402;-0.015995835453225395;-186.12878380361013
77.0;2.0;0.07643485227632177;0.751504788434384;-0.016430785016510605;-203.46957675956827
77.0;3.0;-0.0;0.9715535361304997;-0.018021598265829213;0.0
77.0;4.0;0.0013003183454406645;0.9576620832608957;-0.016979739300608913;-3.4614474355630347
77.0;5.0;0.0073704864471416925;0.9316109659544004;-0.01599583545322538;-19.620234922291036
77.0;6.0;0.0037911712930242957;0.9443570466720498;-0.016314487471166608;-10.09209798203069
77.0;7.0;0.07921456366013517;0.7477927907325578;-0.016801984786693185;-210.8691684632799
77.0;8.0;0.08813576307154923;0.7339013378629535;-0.01814278122271615;-229.26919194166612
77.0;9.0;0.08589718439400959;0.735894254334971;-0.017694375016512203;-224.07736834378275
77.0;10.0;0.10287159506737337;0.7078502205564589;-0.02109449276486669;-243.52937531225442
77.0;11.0;0.09809917486188362;0.7205963012741079;-0.02013853671104304;-245.54691595412527
78.0;1.0;-0.0;0.612899111393963;-0.00846709259879275;3.322732879341876e-14
78.0;2.0;0.019408829805854826;0.5962883706969949;-0.00722128704652015;-13.993766290021375
78.0;3.0;0.10310828879677723;0.5673591834539204;-0.006119189849942509;-74.34107622247627
78.0;4.0;0.05482386763695555;0.5811336700769635;-0.00646355201551857;-39.52800856624486
78.0;5.0;0.20785791851566462;0.5449471040708681;-0.006119189849942497;-149.8655592497942
78.0;6.0;0.2660844079332288;0.5283363633739;-0.006119189849942509;-184.03150462193443
78.0;7.0;0.28060526273404374;0.5221226411606756;-0.006119189849942497;-188.65392833067793
78.0;8.0;0.30846417344109167;0.5131816627538689;-0.006268206156722623;-200.3267422696542
78.0;9.0;0.31329977657279884;0.5100778067819592;-0.006294071623155185;-199.43211942326477
78.0;10.0;0.3450308141512693;0.4994071761308259;-0.006706218550911011;-207.24860235326713
78.0;11.0;0.3314411578123013;0.5023147993603754;-0.006488146808694786;-201.55457032138045
82.0;1.0;-0.0;0.5709122077927234;-0.006735684059713026;6.540386340138998e-14
82.0;2.0;0.011265796404580652;0.5652945503387683;-0.0063143597506663835;-37.17712813511609
82.0;3.0;0.06354339281922171;0.5548177855406824;-0.005918385153767184;-209.69319630343162
82.0;4.0;0.032772863684252904;0.5599323312608859;-0.006046248796772275;-108.1504501580345
82.0;5.0;0.07340043747632403;0.5535889886939405;-0.005918385153767174;-242.22144367186928
82.0;6.0;0.10719782669006635;0.5479713312399853;-0.005918385153767184;-350.6799694499055
82.0;7.0;0.12870489396973997;0.5426091121621025;-0.005918385153767174;-415.78702380162474
82.0;8.0;0.14131795162059307;0.5374945664418991;-0.005947758147181037;-449.01714452258625
82.0;9.0;0.1386524841381796;0.537826848393683;-0.005922837000797247;-440.7663765134991
82.0;10.0;0.13777541642704894;0.5380861218413427;-0.005918385153767174;-438.2975207943774
82.0;11.0;0.13810109587309516;0.5379643224916578;-0.005919400148347888;-439.1723902334969
83.0;1.0;-0.0;0.15822057796480576;0.1317548787967515;0.0
83.0;2.0;0.4471812430773486;0.13006102141287185;0.13337242714665226;-64.60273633992321
83.0;3.0;0.5864787243325346;0.1263840547880501;0.13337242714665226;-84.8677333177846
83.0;4.0;0.17485681646575135;0.14418658988465385;0.13280159964272367;-28.078071920627682
83.0;5.0;0.17485681646575135;0.14922249079555003;0.13242390707440646;-31.24691256880912
83.0;6.0;0.1821999282092314;0.14389584115869178;0.13281613707902182;-29.268316876237083
83.0;7.0;0.1821999282092314;0.14912557455356268;0.13242390707440646;-32.55912661495962
83.0;8.0;0.16344479490171837;0.14441972028622133;0.13278994312264533;-25.953030942046553
83.0;9.0;0.16860510536322076;0.14435161320643178;0.1327933484766348;-26.960891165684178
83.0;10.0;0.16344479490171832;0.14959183535669662;0.13240203449235968;-29.207584350143126
83.0;11.0;0.16860510536322076;0.149387514117328;0.13241565590831758;-30.129731813865614
83.0;12.0;0.7287997128369188;0.12096601800162876;0.13332003923389932;-100.07259458562204
83.0;13.0;0.6994272658630055;0.1213536829695781;0.13334911410649553;-95.55555294426767
83.0;14.0;0.6537791796068734;0.12283106121416465;0.13337242714665226;-90.187160850822
83.0;15.0;0.6744204214528899;0.1220137762566897;0.13336561643867328;-92.33292102723972
83.0;16.0;0.3268895898034367;0.13547905819929315;0.1332369762269917;-49.33842834194321
83.0;17.0;0.33721021072644497;0.13534284403971397;0.13324038158098123;-51.26843602930393
83.0;18.0;0.3268895898034367;0.13625723848124618;0.13319806721289407;-50.317768226781126
83.0;19.0;0.33721021072644497;0.1358485960025087;0.13321509398284148;-51.90492487448113
83.0;20.0;0.36439985641846284;0.1353247168749782;0.133218499336831;-56.43406353566992
83.0;21.0;0.3497136329315027;0.1355185493589529;0.13322334514893036;-53.93160453391003
83.0;22.0;0.36439985641846284;0.13443129994423406;0.1332631701833682;-55.30969832832839
83.0;23.0;0.34971363293150276;0.13501279739615818;0.1332486327470701;-53.295115688732885
86.0;1.0;0.065052740463107;1.2252437883084106;-0.0064000070441939975;-176.4093736015717
86.0;2.0;0.05345994508630041;1.2557953394416064;-0.004411697768171752;-144.97214657385754
86.0;3.0;0.058364401442340466;1.239792651882148;-0.004945120686820344;-158.27200246718394
86.0;4.0;-0.0;1.4938436175917504;-0.004958689958971083;2.545046523251283e-14
